dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,adagrad,1,True,0.05,1.0,0.9586586,60.330595700012054
higgs,adagrad,8,True,0.05,1.0,0.95039177,19.389994699988165
higgs,adagrad,32,True,0.05,1.0,0.9496045,15.058485999994446
higgs,adagrad,128,True,0.05,1.0,0.9496212,12.67572480000672
higgs,adagrad,256,True,0.05,1.0,0.94985044,12.07368729999871
higgs,sgd,1,False,0.05,2.5,0.92658246,42.0900496999966
higgs,sgd,8,False,0.05,2.5,0.935397,9.626597099995706
higgs,sgd,32,False,0.05,2.5,0.96259093,5.9700413000100525
higgs,sgd,128,False,0.05,2.5,0.9812139,5.095730699991691
higgs,sgd,256,False,0.05,2.5,0.9868752,4.898925599991344
higgs,momentum,1,False,0.05,2.5,0.91645193,43.7989452000038
higgs,momentum,8,False,0.05,2.5,0.91637754,10.044806799996877
higgs,momentum,32,False,0.05,2.5,0.9172957,6.167546999990009
higgs,momentum,128,False,0.05,2.5,0.9277712,5.181016999995336
higgs,momentum,256,False,0.05,2.5,0.9312802,5.003016999995452
higgs,adagrad,1,False,0.05,2.5,0.99443245,47.70022990000143
higgs,adagrad,8,False,0.05,2.5,0.9748297,10.211148499991396
higgs,adagrad,32,False,0.05,2.5,0.97147465,6.201021000000765
higgs,adagrad,128,False,0.05,2.5,0.95646906,5.174283599990304
higgs,adagrad,256,False,0.05,2.5,0.9473158,4.975965300007374
higgs,sgd,1,True,0.05,2.5,0.9284247,54.13900089998788
higgs,sgd,8,True,0.05,2.5,0.9347856,18.083303500010516
higgs,sgd,32,True,0.05,2.5,0.9560816,13.491162799997255
higgs,sgd,128,True,0.05,2.5,0.9784994,12.278273899995838
higgs,sgd,256,True,0.05,2.5,0.98470044,12.345271900005173
higgs,momentum,1,True,0.05,2.5,0.9178901,57.99344990000827
higgs,momentum,8,True,0.05,2.5,0.91784847,19.130723499998567
higgs,momentum,32,True,0.05,2.5,0.9217603,14.800603499999852
higgs,momentum,128,True,0.05,2.5,0.92910004,13.389834200002952
higgs,momentum,256,True,0.05,2.5,0.9316536,13.181395599996904
higgs,adagrad,1,True,0.05,2.5,0.93937826,63.40680460000294
higgs,adagrad,8,True,0.05,2.5,0.93813336,19.927620400005253
higgs,adagrad,32,True,0.05,2.5,0.92799103,14.961680499996874
higgs,adagrad,128,True,0.05,2.5,0.9241057,12.762015500004054
higgs,adagrad,256,True,0.05,2.5,0.92094064,12.610810800004401
higgs,sgd,1,False,0.05,5.0,0.9265849,43.10673460000544
higgs,sgd,8,False,0.05,5.0,0.9354471,10.05917120000231
higgs,sgd,32,False,0.05,5.0,0.9622106,6.439355800001067
higgs,sgd,128,False,0.05,5.0,0.9813726,5.452897399998619
higgs,sgd,256,False,0.05,5.0,0.986724,5.338275799993426
higgs,momentum,1,False,0.05,5.0,0.88916576,45.79583070000808
higgs,momentum,8,False,0.05,5.0,0.89868903,10.401253200005158
higgs,momentum,32,False,0.05,5.0,0.91748,6.5694957000087015
higgs,momentum,128,False,0.05,5.0,0.9277806,5.460026300002937
higgs,momentum,256,False,0.05,5.0,0.9312725,5.214779300004011
higgs,adagrad,1,False,0.05,5.0,1.0013297,47.676786700001685
higgs,adagrad,8,False,0.05,5.0,0.99353313,10.773540999987745
higgs,adagrad,32,False,0.05,5.0,0.974356,6.565533900007722
higgs,adagrad,128,False,0.05,5.0,0.9562257,5.495094700003392
higgs,adagrad,256,False,0.05,5.0,0.9513006,5.27375100000063
higgs,sgd,1,True,0.05,5.0,0.9283109,56.21936200000346
higgs,sgd,8,True,0.05,5.0,0.93473184,19.1836129000003
higgs,sgd,32,True,0.05,5.0,0.95631325,14.533029099999112
higgs,sgd,128,True,0.05,5.0,0.97821796,13.128959800000302
higgs,sgd,256,True,0.05,5.0,0.98499274,12.211028099991381
higgs,momentum,1,True,0.05,5.0,0.89517313,56.473195700004
higgs,momentum,8,True,0.05,5.0,0.90861666,18.22839550000208
higgs,momentum,32,True,0.05,5.0,0.9215765,13.327338000002783
higgs,momentum,128,True,0.05,5.0,0.92910975,12.160632999992231
higgs,momentum,256,True,0.05,5.0,0.93165565,12.037326699995901
higgs,adagrad,1,True,0.05,5.0,0.9410529,61.4940665000031
higgs,adagrad,8,True,0.05,5.0,0.93628156,18.7120247999992
higgs,adagrad,32,True,0.05,5.0,0.9287622,13.654613199993037
higgs,adagrad,128,True,0.05,5.0,0.92463255,12.218632700009039
higgs,adagrad,256,True,0.05,5.0,0.9223453,12.134694800013676
higgs,sgd,1,False,0.1,0.1,0.99519014,42.44995850000123
higgs,sgd,8,False,0.1,0.1,0.99522984,9.633028899988858
higgs,sgd,32,False,0.1,0.1,0.9952419,6.026966000004904
higgs,sgd,128,False,0.1,0.1,0.99524593,5.122343600000022
higgs,sgd,256,False,0.1,0.1,0.99524665,4.991703500010772
higgs,momentum,1,False,0.1,0.1,0.9954459,45.01876139998785
higgs,momentum,8,False,0.1,0.1,0.99530125,11.322081100006471
higgs,momentum,32,False,0.1,0.1,0.99527264,6.38678549999895
higgs,momentum,128,False,0.1,0.1,0.9952635,5.16255719999026
higgs,momentum,256,False,0.1,0.1,0.9952601,4.925414299999829
higgs,adagrad,1,False,0.1,0.1,0.99538064,46.60853569999745
higgs,adagrad,8,False,0.1,0.1,0.9952873,10.242467400006717
higgs,adagrad,32,False,0.1,0.1,0.9952816,6.231398599993554
higgs,adagrad,128,False,0.1,0.1,0.9952791,5.148507599995355
higgs,adagrad,256,False,0.1,0.1,0.9952882,4.959748200009926
