dataset,optimiser_variant,batch_size,with_rff,learning_rate,l2_radius,tail_avg_loss,time_elapsed_sec
higgs,sgd,1,False,0.01,0.3,0.9857429,47.09360599999491
higgs,sgd,8,False,0.01,0.3,0.9857554,10.7202346999984
higgs,sgd,32,False,0.01,0.3,0.9925492,6.861696899999515
higgs,sgd,128,False,0.01,0.3,0.9963101,5.834318799999892
higgs,sgd,256,False,0.01,0.3,0.9973607,5.9384106999932555
higgs,momentum,1,False,0.01,0.3,0.9857818,49.14090420000139
higgs,momentum,8,False,0.01,0.3,0.98575616,11.26707780000288
higgs,momentum,32,False,0.01,0.3,0.9857516,7.06638699999894
higgs,momentum,128,False,0.01,0.3,0.98574936,6.121649900000193
higgs,momentum,256,False,0.01,0.3,0.98574936,5.9083473999926355
higgs,adagrad,1,False,0.01,0.3,1.0002279,52.13017389999004
higgs,adagrad,8,False,0.01,0.3,0.9983226,11.840875999987475
higgs,adagrad,32,False,0.01,0.3,0.9933455,7.4332039000000805
higgs,adagrad,128,False,0.01,0.3,0.9911309,6.359836400006316
higgs,adagrad,256,False,0.01,0.3,0.9887505,5.566271000003326
higgs,sgd,1,True,0.01,0.3,0.984723,59.4706959999894
higgs,sgd,8,True,0.01,0.3,0.9847226,20.57846089999657
higgs,sgd,32,True,0.01,0.3,0.9913214,17.08850060000259
higgs,sgd,128,True,0.01,0.3,0.9957951,14.756706400003168
higgs,sgd,256,True,0.01,0.3,0.9969394,14.800319800007856
higgs,momentum,1,True,0.01,0.3,0.9847562,64.53321730000607
higgs,momentum,8,True,0.01,0.3,0.9847307,20.84117420000257
higgs,momentum,32,True,0.01,0.3,0.9847237,16.080550400001812
higgs,momentum,128,True,0.01,0.3,0.98472244,13.958597300006659
higgs,momentum,256,True,0.01,0.3,0.9847221,14.61881369999901
higgs,adagrad,1,True,0.01,0.3,0.99926645,67.73026779999782
higgs,adagrad,8,True,0.01,0.3,0.99222517,22.48842140000488
higgs,adagrad,32,True,0.01,0.3,0.9850474,16.620233599998755
higgs,adagrad,128,True,0.01,0.3,0.984903,14.736469499999657
higgs,adagrad,256,True,0.01,0.3,0.9849708,15.31907549999596
higgs,sgd,1,False,0.01,0.5,0.97624195,48.33545589999994
higgs,sgd,8,False,0.01,0.5,0.9849571,10.359739099993021
higgs,sgd,32,False,0.01,0.5,0.99257946,6.5789102999988245
higgs,sgd,128,False,0.01,0.5,0.9962864,5.514288099991973
higgs,sgd,256,False,0.01,0.5,0.9974265,5.440568299993174
higgs,momentum,1,False,0.01,0.5,0.97627217,47.2918689000071
higgs,momentum,8,False,0.01,0.5,0.9762547,10.697724500001641
higgs,momentum,32,False,0.01,0.5,0.97625005,6.557910500006983
higgs,momentum,128,False,0.01,0.5,0.9762486,5.5861677000066265
higgs,momentum,256,False,0.01,0.5,0.97624946,5.350783000001684
higgs,adagrad,1,False,0.01,0.5,0.9980043,49.618256600006134
higgs,adagrad,8,False,0.01,0.5,0.9966153,11.459272800013423
higgs,adagrad,32,False,0.01,0.5,0.99114275,7.648326499998802
higgs,adagrad,128,False,0.01,0.5,0.99314237,5.860500599999796
higgs,adagrad,256,False,0.01,0.5,0.9887462,5.38904029999685
higgs,sgd,1,True,0.01,0.5,0.97453517,57.990380000002915
higgs,sgd,8,True,0.01,0.5,0.9825288,19.874927199998638
higgs,sgd,32,True,0.01,0.5,0.99145687,14.633809199993266
higgs,sgd,128,True,0.01,0.5,0.9956848,13.383246900004451
higgs,sgd,256,True,0.01,0.5,0.9969903,13.225303799990797
higgs,momentum,1,True,0.01,0.5,0.974565,61.38533699999971
higgs,momentum,8,True,0.01,0.5,0.9745406,21.479853900003945
higgs,momentum,32,True,0.01,0.5,0.97453797,14.616459199998644
